t_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
1,0.1608,0.7676,-0.4531,0.210,0.490,-1.610
11,0.1576,0.7686,-0.4512,0.070,0.280,-1.680
21,0.1571,0.7691,-0.4499,0.070,0.140,-1.680
31,0.1562,0.7708,-0.4509,-0.140,0.000,-1.820
41,0.1545,0.7740,-0.4507,-0.350,-0.210,-2.240
51,0.1532,0.7788,-0.4504,-0.350,-0.350,-2.450
60,0.1545,0.7832,-0.4514,-0.490,-0.490,-2.800
70,0.1552,0.7991,-0.4477,-0.560,-0.770,-3.010
80,0.1569,0.8086,-0.4468,-0.070,-0.840,-2.940
90,0.1579,0.8142,-0.4458,0.770,-0.910,-2.450
100,0.1584,0.8164,-0.4443,1.750,-0.420,-1.890
110,0.1601,0.8162,-0.4468,2.590,-0.350,-1.470
120,0.1613,0.8154,-0.4473,3.010,-0.140,-0.770
130,0.1615,0.8147,-0.4470,3.430,0.210,-0.420
140,0.1613,0.8140,-0.4372,3.570,0.000,-0.350
150,0.1593,0.8106,-0.4304,4.410,0.140,0.000
160,0.1579,0.8057,-0.4292,5.180,0.280,0.070
170,0.1552,0.8013,-0.4292,6.020,0.490,-0.140
180,0.1537,0.7979,-0.4314,6.650,0.770,-0.630
190,0.1520,0.7954,-0.4311,7.000,1.190,-0.980
200,0.1525,0.7979,-0.4321,7.210,1.190,-1.680
210,0.1501,0.7984,-0.4319,7.070,1.120,-2.240
219,0.1501,0.8032,-0.4365,7.630,0.770,-3.500
229,0.1479,0.8052,-0.4397,7.840,0.420,-3.780
239,0.1523,0.8074,-0.4407,7.840,0.140,-4.200
249,0.1537,0.8101,-0.4402,7.840,0.000,-4.480
259,0.1562,0.8125,-0.4392,7.770,0.140,-4.620
269,0.1598,0.8150,-0.4382,7.770,0.350,-4.620
279,0.1623,0.8169,-0.4363,7.910,0.840,-4.410
289,0.1657,0.8220,-0.4324,9.030,1.610,-4.270
299,0.1662,0.8215,-0.4346,9.520,1.890,-4.060
309,0.1667,0.8181,-0.4363,10.010,1.960,-3.990
319,0.1652,0.8140,-0.4360,10.500,2.170,-3.780
329,0.1625,0.8072,-0.4353,10.920,2.170,-3.500
339,0.1606,0.8025,-0.4321,10.920,2.310,-3.010
349,0.1586,0.7984,-0.4311,10.850,2.380,-2.940
359,0.1598,0.7986,-0.4224,10.640,2.380,-2.800
369,0.1603,0.8023,-0.4165,10.360,2.100,-2.800
378,0.1618,0.8072,-0.4148,9.940,1.750,-2.800
388,0.1642,0.8133,-0.4111,9.730,1.540,-2.870
398,0.1684,0.8186,-0.4089,9.800,1.120,-3.010
408,0.1718,0.8245,-0.4046,9.730,0.070,-2.590
418,0.1725,0.8281,-0.4004,10.010,-0.770,-1.820
428,0.1776,0.8296,-0.4006,10.290,-1.610,-1.330
438,0.1859,0.8284,-0.3985,10.500,-3.150,-0.210
448,0.1876,0.8257,-0.3987,10.640,-3.780,0.280
458,0.1886,0.8247,-0.3980,10.430,-4.340,0.420
468,0.1869,0.8272,-0.3972,9.940,-4.830,0.770
478,0.1835,0.8301,-0.3953,9.590,-5.320,1.050
488,0.1798,0.8364,-0.3943,9.730,-5.950,1.260
498,0.1740,0.8406,-0.3960,10.500,-6.720,1.540
508,0.1701,0.8486,-0.3994,10.920,-7.630,2.100
518,0.1676,0.8489,-0.4009,12.530,-8.890,3.010
528,0.1615,0.8447,-0.4019,13.300,-9.310,3.430
537,0.1571,0.8418,-0.3980,13.930,-9.450,3.920
547,0.1520,0.8386,-0.3970,14.770,-9.520,4.270
557,0.1508,0.8323,-0.3936,15.120,-9.660,4.480
567,0.1471,0.8259,-0.3928,15.610,-9.800,4.200
577,0.1471,0.8223,-0.3906,15.750,-10.150,3.920
587,0.1532,0.8145,-0.3843,15.540,-11.130,2.170
597,0.1581,0.8154,-0.3767,15.470,-11.760,1.330
607,0.1569,0.8093,-0.3762,15.960,-12.320,0.560
617,0.1593,0.8098,-0.3738,16.030,-12.950,-0.420
627,0.1618,0.8147,-0.3748,16.170,-13.090,-1.050
637,0.1610,0.8186,-0.3701,15.960,-13.370,-1.680
647,0.1579,0.8255,-0.3677,15.680,-13.300,-2.310
657,0.1515,0.8381,-0.3660,15.470,-12.110,-2.660
667,0.1454,0.8381,-0.3643,14.630,-11.340,-2.520
677,0.1474,0.8362,-0.3628,14.210,-10.500,-2.240
687,0.1520,0.8394,-0.3584,13.790,-9.870,-1.820
696,0.1554,0.8406,-0.3623,13.510,-9.100,-1.540
706,0.1615,0.8442,-0.3609,12.880,-8.820,-1.260
716,0.1701,0.8533,-0.3543,12.600,-8.330,-1.190
726,0.1706,0.8625,-0.3399,12.810,-8.330,-1.120
736,0.1828,0.8674,-0.3418,15.190,-8.890,-1.050
746,0.1791,0.8645,-0.3448,16.380,-9.450,-1.260
756,0.1830,0.8652,-0.3333,17.710,-9.940,-1.120
766,0.1879,0.8596,-0.3362,19.600,-10.430,-0.770
776,0.1850,0.8469,-0.3460,21.070,-11.270,-0.840
786,0.1859,0.8457,-0.3443,21.210,-11.620,-0.980
796,0.1901,0.8457,-0.3440,20.580,-11.760,-1.190
806,0.1986,0.8540,-0.3418,18.340,-12.040,-0.700
816,0.2028,0.8579,-0.3379,17.010,-11.900,-0.210
826,0.2084,0.8591,-0.3365,16.030,-11.480,0.560
836,0.2064,0.8596,-0.3294,14.980,-11.270,1.330
846,0.2111,0.8542,-0.3287,14.560,-10.850,2.380
855,0.2103,0.8518,-0.3270,13.860,-10.430,3.290
865,0.2145,0.8491,-0.3250,13.510,-10.080,4.130
875,0.2115,0.8540,-0.3123,12.600,-9.800,4.620
885,0.2094,0.8547,-0.3028,11.340,-9.660,5.880
895,0.2128,0.8630,-0.2957,11.410,-9.870,6.440
905,0.2098,0.8652,-0.2962,11.830,-10.430,6.580
915,0.2137,0.8723,-0.2950,12.600,-11.060,7.000
925,0.2072,0.8777,-0.2930,13.720,-12.110,7.140
935,0.2059,0.8760,-0.2943,15.050,-13.090,7.350
945,0.2023,0.8713,-0.2948,16.100,-14.070,7.420
955,0.2013,0.8638,-0.2935,16.310,-15.680,6.930
965,0.1998,0.8640,-0.2857,15.540,-16.100,6.230
975,0.1959,0.8686,-0.2767,14.420,-16.170,5.530
985,0.1918,0.8747,-0.2655,13.930,-16.030,4.900
995,0.1913,0.8804,-0.2638,14.210,-16.240,4.270
1005,0.1874,0.8835,-0.2645,14.560,-16.240,3.710
1015,0.1850,0.8830,-0.2674,14.840,-16.310,3.290
1024,0.1749,0.8791,-0.2740,15.260,-15.680,2.940
1034,0.1698,0.8772,-0.2747,15.050,-15.330,2.800
1044,0.1654,0.8762,-0.2743,14.630,-14.560,2.590
1054,0.1647,0.8713,-0.2782,14.700,-13.580,2.520
1064,0.1659,0.8701,-0.2796,14.000,-12.600,1.960
1074,0.1662,0.8679,-0.2777,13.300,-11.410,1.470
1084,0.1667,0.8669,-0.2752,12.740,-10.010,0.910
1094,0.1713,0.8730,-0.2667,11.970,-8.680,0.490
1104,0.1747,0.8779,-0.2630,9.940,-5.740,-0.980
1114,0.1764,0.8804,-0.2555,9.030,-4.760,-1.540
1124,0.1815,0.8877,-0.2533,8.260,-3.850,-2.030
1134,0.1862,0.8933,-0.2518,7.630,-2.870,-2.380
1144,0.1879,0.9011,-0.2518,6.860,-2.030,-2.730
1154,0.1925,0.9072,-0.2530,6.300,-1.330,-2.940
1164,0.1925,0.9145,-0.2528,6.510,-0.420,-3.220
1174,0.1993,0.9306,-0.2447,6.930,0.280,-3.290
1183,0.2057,0.9289,-0.2413,7.770,0.700,-3.360
1193,0.2089,0.9223,-0.2411,8.820,1.470,-3.290
1203,0.2113,0.9101,-0.2386,10.010,2.380,-3.290
1213,0.2162,0.8982,-0.2396,10.780,3.080,-3.500
1223,0.2184,0.8867,-0.2413,11.200,3.780,-3.780
1233,0.2213,0.8801,-0.2396,10.920,4.410,-4.270
1243,0.2223,0.8794,-0.2237,10.150,4.690,-4.970
1253,0.2218,0.8830,-0.2169,9.170,4.900,-5.950
1263,0.2201,0.8869,-0.2115,8.820,5.040,-6.230
1273,0.2206,0.8906,-0.2086,8.540,4.970,-6.160
1283,0.2196,0.8916,-0.2108,8.330,5.180,-5.950
1293,0.2194,0.8877,-0.2123,8.680,5.390,-5.740
1303,0.2225,0.8855,-0.2179,8.330,5.600,-5.740
1313,0.2233,0.8838,-0.2237,8.120,5.530,-5.460
1323,0.2237,0.8823,-0.2245,6.860,5.320,-5.390
1333,0.2240,0.8830,-0.2211,6.370,4.900,-5.320
1342,0.2230,0.8813,-0.2184,5.740,4.900,-5.320
1352,0.2216,0.8830,-0.2189,5.530,4.830,-5.320
1362,0.2225,0.8813,-0.2157,5.390,4.900,-5.250
1372,0.2237,0.8801,-0.2176,5.530,4.760,-5.320
1382,0.2267,0.8786,-0.2191,5.180,4.550,-5.250
1392,0.2372,0.8774,-0.2208,4.480,4.340,-5.460
1402,0.2386,0.8757,-0.2267,3.990,4.060,-5.600
1412,0.2389,0.8757,-0.2281,3.360,3.570,-5.950
1422,0.2369,0.8757,-0.2298,2.870,3.010,-6.090
1432,0.2352,0.8750,-0.2318,2.170,2.660,-6.300
1442,0.2333,0.8755,-0.2320,1.260,2.240,-6.440
1452,0.2308,0.8762,-0.2306,0.210,1.890,-6.440
1462,0.2223,0.8740,-0.2262,-0.630,1.960,-6.300
1472,0.2194,0.8713,-0.2245,-1.540,2.310,-6.020
1482,0.2174,0.8713,-0.2225,-2.240,2.870,-5.810
1492,0.2201,0.8708,-0.2213,-2.660,2.940,-5.600
1501,0.2213,0.8777,-0.2218,-3.710,3.220,-5.320
1511,0.2247,0.8818,-0.2186,-4.480,3.500,-5.110
1521,0.2298,0.8862,-0.2137,-4.830,3.780,-4.970
1531,0.2352,0.8923,-0.2084,-4.900,4.130,-4.830
1541,0.2320,0.9011,-0.2162,-4.410,4.340,-4.690
1551,0.2279,0.9018,-0.2189,-4.060,4.830,-4.760
1561,0.2247,0.9018,-0.2142,-3.430,5.110,-4.690
1571,0.2157,0.9006,-0.2150,-2.450,5.390,-4.550
1581,0.2076,0.8967,-0.2184,-1.610,5.670,-4.410
1591,0.2035,0.8918,-0.2216,-1.050,5.740,-3.990
1601,0.1940,0.8884,-0.2220,-0.910,5.740,-3.360
1611,0.1806,0.8672,-0.2206,-0.560,5.390,-2.590
1621,0.1737,0.8496,-0.2174,-0.420,5.810,0.210
1631,0.1710,0.8289,-0.2133,-0.630,6.370,2.170
1641,0.1742,0.8084,-0.2072,-1.610,7.420,4.550
1650,0.1852,0.7928,-0.2025,-3.150,8.470,6.930
1660,0.2013,0.7842,-0.2059,-5.040,9.730,9.170
1670,0.2228,0.7871,-0.2125,-7.560,10.080,10.500
1680,0.2491,0.8020,-0.2101,-11.060,9.940,10.920
1690,0.3113,0.8557,-0.1835,-16.520,8.540,10.360
1700,0.3431,0.8899,-0.1747,-18.270,7.840,9.380
1710,0.3594,0.9240,-0.1671,-19.530,7.490,8.470
1720,0.3699,0.9662,-0.1547,-20.580,7.560,7.630
1730,0.3775,1.0182,-0.1325,-21.070,8.120,6.440
1740,0.3777,1.0782,-0.0952,-19.880,8.820,5.460
1750,0.3621,1.1251,-0.0712,-15.680,8.960,4.760
1760,0.3150,1.1534,-0.0888,-8.960,7.630,1.680
1770,0.2923,1.1427,-0.1230,5.740,6.580,-0.770
1780,0.2743,1.1131,-0.1749,10.780,5.320,-3.500
1790,0.2540,1.0897,-0.2216,12.390,3.360,-5.670
1800,0.2372,1.0643,-0.2389,12.390,1.400,-7.700
1809,0.2157,1.0390,-0.2316,12.600,-0.140,-9.240
1819,0.2013,1.0136,-0.2042,14.490,-0.910,-10.500
1829,0.1876,0.9804,-0.1735,18.270,-0.910,-11.270
1839,0.1854,0.8969,-0.1515,26.530,1.820,-12.250
1849,0.1815,0.8640,-0.1459,27.090,4.270,-13.930
1859,0.1776,0.8479,-0.1371,26.180,6.440,-16.520
1869,0.1774,0.8457,-0.1244,23.800,8.750,-19.040
1879,0.1767,0.8528,-0.1088,21.560,10.150,-21.560
1889,0.1708,0.8621,-0.1032,19.950,10.920,-23.310
1899,0.1703,0.8725,-0.1005,18.690,11.480,-24.500
1909,0.1664,0.8862,-0.0900,16.520,13.580,-24.850
1919,0.1649,0.8926,-0.0866,15.540,15.540,-24.220
1929,0.1635,0.8933,-0.0878,14.700,18.270,-23.170
1939,0.1632,0.8935,-0.0886,13.720,20.930,-21.700
1949,0.1625,0.8894,-0.0947,12.670,23.590,-20.370
1959,0.1684,0.8830,-0.1057,11.830,25.480,-18.830
1968,0.1762,0.8791,-0.1115,10.710,26.950,-17.570
1978,0.1913,0.8825,-0.1037,9.310,28.070,-16.450
1988,0.2023,0.8835,-0.1022,7.210,29.610,-13.930
1998,0.2086,0.8850,-0.0954,5.530,30.380,-13.300
2008,0.2157,0.8935,-0.0803,3.570,31.080,-12.740
2018,0.2218,0.9016,-0.0615,2.240,31.850,-12.110
2028,0.2264,0.9067,-0.0517,2.520,32.200,-11.410
2038,0.2284,0.9043,-0.0537,2.940,32.200,-10.850
2048,0.2316,0.8991,-0.0642,3.290,31.780,-10.220
2058,0.2408,0.8928,-0.0734,1.680,31.150,-8.960
2068,0.2469,0.8960,-0.0688,0.280,31.080,-8.680
2078,0.2535,0.9001,-0.0651,-0.350,30.800,-8.400
2088,0.2567,0.9072,-0.0681,-0.490,30.870,-8.260
2098,0.2564,0.9189,-0.0708,-0.420,31.080,-8.400
2108,0.2569,0.9287,-0.0639,-0.280,31.570,-8.610
2117,0.2616,0.9404,-0.0564,-0.210,31.850,-8.890
2127,0.2940,0.9636,-0.0510,-0.070,31.430,-8.890
2137,0.3118,0.9716,-0.0476,0.980,28.700,-8.750
2147,0.3289,0.9755,-0.0442,1.610,26.950,-8.540
2157,0.3433,0.9780,-0.0437,2.450,24.780,-8.470
2167,0.3540,0.9770,-0.0449,3.360,22.750,-8.820
2177,0.3621,0.9762,-0.0493,4.410,20.650,-9.240
2187,0.3719,0.9748,-0.0630,5.390,18.690,-10.220
2197,0.3838,0.9731,-0.0832,6.300,16.730,-11.130
2207,0.4082,0.9679,-0.1440,7.280,13.300,-13.090
2217,0.4233,0.9719,-0.1654,6.300,11.970,-14.210
2227,0.4351,0.9867,-0.1737,4.830,11.620,-16.100
2237,0.4558,1.0126,-0.1754,3.010,11.270,-18.480
2247,0.4790,1.0397,-0.1786,1.190,10.360,-21.280
2257,0.4931,1.0751,-0.1749,0.280,8.330,-24.290
2267,0.4880,1.1014,-0.1696,0.700,5.180,-27.160
2276,0.4482,1.1263,-0.1789,4.550,-3.640,-31.150
2286,0.4246,1.1190,-0.1871,8.120,-9.030,-31.430
2296,0.3760,1.0929,-0.1974,12.250,-13.650,-31.360
2306,0.3126,1.0560,-0.1998,16.380,-17.150,-30.660
2316,0.2643,1.0175,-0.2140,20.160,-18.550,-28.420
2326,0.2340,0.9694,-0.2396,23.310,-17.850,-25.200
2336,0.1976,0.9265,-0.2664,25.900,-15.750,-20.720
2346,0.1959,0.8652,-0.3277,27.160,-11.970,-14.910
2356,0.2089,0.8423,-0.3558,26.460,-1.610,-3.570
2366,0.2303,0.8296,-0.3731,23.940,4.130,1.540
2376,0.2511,0.8208,-0.3694,20.790,9.730,4.970
2386,0.2633,0.8069,-0.3643,18.550,14.350,7.210
2396,0.2572,0.7869,-0.3604,16.520,17.850,8.120
2406,0.2447,0.7562,-0.3548,14.700,21.210,8.540
2416,0.2330,0.7137,-0.3457,12.320,23.800,8.260
2425,0.1998,0.6322,-0.3233,8.610,25.970,6.230
2435,0.2001,0.6019,-0.3296,7.700,26.740,5.530
2445,0.2111,0.5885,-0.3396,5.950,27.790,4.620
2455,0.2247,0.6068,-0.3484,2.660,28.840,3.220
2465,0.2481,0.6556,-0.3465,-1.330,29.260,1.890
2475,0.2855,0.7235,-0.3411,-5.250,29.120,0.700
2485,0.3226,0.8015,-0.3314,-8.050,27.860,-0.560
2495,0.3709,0.9648,-0.2894,-9.800,24.780,-1.540
2505,0.3777,1.0238,-0.2738,-9.380,17.780,-0.700
2515,0.3882,1.0531,-0.2540,-7.210,14.560,1.190
2525,0.3931,1.0616,-0.2320,-5.320,11.480,3.990
2535,0.3914,1.0475,-0.2237,-4.340,8.400,7.560
2545,0.4065,1.0287,-0.1828,-4.760,4.620,11.690
2555,0.3526,1.0282,-0.1825,-5.040,-0.700,14.980
2565,0.3409,1.0002,-0.1620,-3.780,-2.940,20.370
2575,0.2584,0.9143,-0.1484,1.400,-9.520,28.140
2585,0.2252,0.8645,-0.1823,5.740,-10.850,31.430
2594,0.2094,0.8186,-0.2059,8.050,-9.170,34.440
2604,0.2206,0.7749,-0.1932,9.030,-7.700,36.190
2614,0.1752,0.7637,-0.1696,9.520,-9.310,35.210
2624,0.1527,0.7498,-0.1810,12.320,-10.010,35.070
2634,0.1498,0.7283,-0.2169,13.090,-9.310,35.140
2644,0.0310,0.8262,-0.2733,3.640,-3.710,35.140
2654,0.3016,0.7715,-0.0281,1.400,5.530,44.240
2664,0.2633,0.7803,-0.0244,1.330,-7.980,35.280
2674,0.1979,0.8301,-0.0898,3.290,-24.290,22.960
2684,0.2372,0.8235,-0.1122,1.680,-30.380,20.160
2694,0.2152,0.8552,-0.0971,-3.990,-33.250,16.660
2704,0.2464,0.8911,-0.0681,-8.680,-32.340,16.170
2714,0.2821,0.9311,-0.0415,-10.850,-31.080,16.520
2724,0.3026,0.9318,-0.0512,-10.920,-29.400,18.480
2734,0.3179,0.9243,-0.0605,-11.620,-29.540,18.620
2743,0.3323,0.9045,-0.0503,-13.160,-30.660,17.710
2753,0.2904,0.9184,-0.0493,-14.490,-34.790,14.910
2763,0.2425,0.9370,-0.0722,-14.420,-38.710,14.000
2773,0.1911,0.9626,-0.0922,-14.000,-39.130,16.240
2783,0.1859,0.9665,-0.1030,-13.580,-35.070,21.910
2793,0.2391,0.9523,-0.0927,-15.610,-28.560,31.850
2803,0.2594,0.9443,-0.0712,-16.870,-30.940,32.620
2813,0.2447,0.9404,-0.0486,-16.030,-36.960,31.360
2823,0.2135,0.9238,-0.0547,-12.180,-42.280,30.240
2833,0.1801,0.9057,-0.0773,-6.930,-44.940,30.170
2843,0.1520,0.8950,-0.0852,-3.780,-45.640,31.080
2853,0.1374,0.8825,-0.1098,-2.660,-45.640,31.780
2863,0.1057,0.9094,-0.1127,-4.480,-45.640,32.620
2873,0.1127,0.9223,-0.1086,-12.180,-43.260,33.950
2883,0.1264,0.9296,-0.0866,-16.870,-42.630,34.090
2893,0.1444,0.9377,-0.0898,-20.790,-43.470,33.180
2903,0.1444,0.9489,-0.1335,-23.310,-44.800,31.640
2912,0.1620,0.9504,-0.2064,-25.760,-46.130,30.170
2922,0.1674,0.9543,-0.2984,-28.770,-46.970,29.330
2932,0.1825,0.9589,-0.3328,-34.300,-45.290,30.660
2942,0.2225,1.0441,-0.2316,-45.850,-40.880,33.880
2952,0.1967,1.0809,-0.2564,-43.960,-41.790,32.550
2962,0.1596,1.1080,-0.3272,-39.830,-41.020,31.220
2972,0.1569,1.1434,-0.3323,-37.310,-36.330,32.970
2982,0.1835,1.1700,-0.3106,-34.090,-29.960,36.050
2992,0.2347,1.1627,-0.2908,-28.140,-23.800,38.010
3002,0.2484,1.1439,-0.3240,-20.930,-20.790,36.470
3012,0.2372,1.0787,-0.3589,-12.250,-25.620,32.270
3022,0.2174,1.0670,-0.3440,-10.850,-27.300,32.620
3032,0.2079,1.0663,-0.3199,-9.100,-27.230,34.720
3042,0.2174,1.0458,-0.2916,-5.110,-25.970,37.520
3052,0.2189,1.0163,-0.2843,-0.070,-25.760,39.270
3062,0.2162,0.9797,-0.3009,4.620,-25.550,39.620
3071,0.2333,0.9309,-0.3126,7.630,-24.570,39.760
3081,0.2701,0.8237,-0.3111,7.630,-24.360,38.780
3091,0.2808,0.7623,-0.3206,3.430,-30.380,35.000
3101,0.2904,0.6917,-0.3267,-0.420,-34.790,33.040
3111,0.3004,0.6278,-0.3218,-4.970,-39.690,30.380
3121,0.3060,0.5741,-0.3065,-9.520,-45.570,27.790
3131,0.3099,0.5370,-0.2828,-13.370,-52.150,24.710
3141,0.3028,0.5107,-0.2669,-15.540,-58.100,20.790
3151,0.2911,0.4973,-0.2786,-17.430,-62.650,16.870
3161,0.2984,0.5268,-0.3284,-24.360,-67.130,9.310
3171,0.3043,0.5688,-0.3467,-28.770,-67.550,5.320
3181,0.3109,0.6300,-0.3616,-33.390,-67.620,1.750
3191,0.2984,0.7186,-0.3726,-37.590,-67.480,-1.120
3201,0.2862,0.8133,-0.3853,-40.950,-66.360,-2.380
3211,0.2660,0.9211,-0.3701,-44.520,-62.790,-2.380
3221,0.2425,1.0302,-0.3467,-47.250,-57.890,-0.980
3231,0.1940,1.2354,-0.2325,-30.660,-49.420,5.040
3240,0.1952,1.2769,-0.1984,-38.500,-45.570,8.680
3250,0.1918,1.2668,-0.1803,-28.070,-43.120,11.900
3260,0.1842,1.2168,-0.1647,-16.520,-41.230,14.280
3270,0.1889,1.1307,-0.1557,-4.200,-40.810,17.150
3280,0.1901,1.0368,-0.1579,7.140,-43.470,19.180
3290,0.2030,0.9414,-0.1635,16.520,-47.740,19.390
3300,0.2064,0.7969,-0.2015,22.540,-52.920,17.430
3310,0.2174,0.7471,-0.2157,25.410,-58.940,9.380
3320,0.2194,0.7198,-0.2176,23.030,-59.850,3.010
3330,0.2020,0.7135,-0.2108,19.040,-59.080,-3.500
3340,0.1979,0.7154,-0.1854,14.070,-56.560,-8.820
3350,0.1659,0.7405,-0.1532,8.470,-53.270,-13.230
3360,0.1540,0.7684,-0.1100,4.060,-48.930,-16.310
3370,0.1376,0.8001,-0.0759,1.260,-44.450,-18.270
3380,0.1208,0.8560,-0.0561,-1.330,-34.370,-19.810
3390,0.0627,0.9196,-0.0808,-2.240,-29.470,-20.160
3400,0.0605,0.9255,-0.0903,-0.280,-20.580,-15.890
3409,0.0578,0.8991,-0.1264,1.470,-11.550,-11.970
3419,0.2359,0.7796,-0.1703,-2.100,-5.600,-16.660
3429,0.1535,0.9277,0.1481,-14.700,-16.660,-31.220
3439,0.0439,1.0260,0.0542,-5.180,-48.510,-36.960
3449,-0.0368,0.8372,-0.4038,9.380,-46.690,-41.160
3459,-0.0337,0.9806,-0.2052,-33.880,-0.140,-40.530
3469,-0.0224,1.1095,-0.0268,-31.570,14.420,-25.760
3479,0.0825,1.1312,0.0586,-10.220,24.850,-8.680
3489,0.1825,1.0612,0.0437,16.450,28.350,2.030
3499,0.2433,0.9697,-0.0183,36.260,21.560,6.090
3509,0.2930,0.8884,-0.0537,45.570,11.830,5.740
3519,0.3467,0.8276,-0.0510,46.620,3.500,3.290
3529,0.4180,0.7662,-0.0334,41.860,-7.700,-2.660
3539,0.4465,0.7742,-0.0429,39.480,-7.070,-3.780
3549,0.4738,0.7937,-0.0508,35.280,-2.660,-4.620
3559,0.4538,0.8428,-0.0566,29.120,1.960,-6.440
3568,0.4573,0.8818,-0.0454,23.240,7.350,-7.140
3578,0.4616,0.9177,-0.0732,18.480,10.850,-7.140
3588,0.5112,0.9287,-0.1357,14.630,12.600,-6.020
3598,0.5590,0.9601,-0.2645,-7.980,12.110,-6.650
3608,0.5505,1.0148,-0.2777,-5.880,13.440,-10.220
3618,0.5285,1.1195,-0.2486,-13.930,15.190,-14.630
3628,0.5085,1.2649,-0.1981,-20.160,16.730,-19.320
3638,0.4880,1.4035,-0.1527,-22.890,15.330,-23.450
3648,0.4870,1.4772,-0.1588,-19.670,8.470,-24.780
3658,0.4846,1.4740,-0.2223,-10.290,-4.130,-23.030
3668,0.4685,1.2810,-0.3333,1.330,-19.950,-20.790
3678,0.3709,1.1673,-0.3448,19.180,-42.280,-19.110
3688,0.3182,1.0416,-0.3270,24.430,-45.150,-18.130
3698,0.2623,0.9379,-0.3091,28.700,-43.820,-16.240
3708,0.2257,0.8508,-0.2833,32.130,-38.290,-13.370
3717,0.1730,0.7871,-0.2521,34.580,-30.240,-10.570
3727,0.1569,0.7218,-0.2172,35.840,-21.840,-7.980
3737,0.1139,0.6766,-0.2225,35.490,-16.240,-7.280
3747,0.0581,0.5766,-0.2855,25.340,-8.260,-7.490
3757,0.0510,0.5258,-0.3160,14.560,-2.240,-7.910
3767,0.0769,0.4685,-0.3362,1.330,5.320,-8.610
3777,0.1188,0.4446,-0.2718,-15.610,13.370,-12.810
3787,0.0503,0.5653,-0.1340,-26.110,12.740,-17.570
3797,0.0320,0.6110,-0.1942,-18.690,13.650,-10.360
3807,0.0954,0.5617,-0.3126,-14.140,29.330,-4.480
3817,0.2669,0.6239,-0.2255,-21.140,44.520,-1.680
3827,0.3140,0.6661,-0.2001,-32.830,44.660,-6.440
3837,0.3370,0.7017,-0.2218,-33.180,33.810,-12.320
3847,0.3467,0.7347,-0.2474,-32.690,23.660,-17.850
3857,0.3621,0.7696,-0.2506,-31.080,15.470,-21.630
3867,0.3592,0.8035,-0.2518,-27.720,8.470,-23.450
3876,0.3587,0.8137,-0.2647,-21.840,3.920,-22.820
3886,0.3599,0.7974,-0.2606,-15.330,1.680,-20.860
3896,0.2755,0.7557,-0.2472,-7.910,-1.890,-18.690
3906,0.2167,0.7269,-0.2325,-7.630,-1.890,-16.660
3916,0.1645,0.7008,-0.1974,-9.730,0.490,-13.300
3926,0.1071,0.6778,-0.1383,-13.580,3.640,-9.380
3936,0.0805,0.6173,-0.1288,-17.150,8.260,-4.340
3946,0.1120,0.5007,-0.1462,-24.990,17.920,-2.870
3956,0.0034,0.5878,0.0937,-37.870,17.920,-6.580
3966,-0.0188,0.6046,0.0132,-25.900,7.420,11.690
3976,0.0190,0.5290,-0.0993,6.720,12.880,14.840
3986,0.0473,0.5268,-0.1057,3.430,13.370,15.470
3996,0.0927,0.5219,-0.0576,-2.380,10.850,14.280
4006,0.0549,0.5090,-0.1337,-6.370,8.750,7.910
4016,0.0683,0.5644,-0.0578,-14.490,12.740,5.040
4026,0.1008,0.6539,0.0610,-18.900,16.310,5.110
4036,0.2059,0.7781,0.0791,-13.790,18.550,4.060
4046,0.2628,0.8123,0.0137,3.010,15.540,2.800
4055,0.3360,0.8030,-0.0686,6.580,11.200,2.170
4065,0.3728,0.8003,-0.1254,5.950,4.550,0.350
4075,0.4133,0.8201,-0.1240,3.570,-1.890,-0.700
4085,0.4199,0.8640,-0.1152,2.240,-7.140,-0.700
4095,0.4336,0.9006,-0.1054,1.120,-10.290,1.120
4105,0.4573,0.9128,-0.1462,-0.560,-12.740,3.220
4115,0.4702,0.9213,-0.2394,-13.930,-17.430,3.710
4125,0.4512,0.9450,-0.1740,-23.520,-20.930,3.780
4135,0.4053,0.9897,-0.0891,-29.190,-28.700,4.410
4145,0.3294,1.0287,-0.0290,-25.970,-37.800,8.960
4155,0.2979,1.0377,0.0005,-12.110,-44.520,20.580
4165,0.2479,1.0050,-0.0120,5.810,-48.370,32.130
4175,0.1789,0.9279,-0.0734,24.850,-49.490,42.350
4185,0.1196,0.7554,-0.2084,41.020,-33.600,62.720
4195,0.0954,0.6698,-0.2474,58.800,-21.700,71.960
4205,0.0505,0.6137,-0.2521,59.500,-14.700,76.510
4215,0.1505,0.5065,-0.1374,55.860,-9.870,77.140
4225,-0.1086,0.6144,-0.1135,52.990,-20.440,68.110
4235,0.1342,0.4807,-0.2342,59.570,-8.960,73.850
4244,0.2340,0.3121,0.0063,51.100,-2.730,65.940
4254,0.1083,0.3428,0.0085,50.960,-41.020,43.470
4264,-0.0325,0.3514,-0.1720,75.880,-92.470,21.630
4274,0.0737,0.2438,-0.3738,78.470,-82.600,25.620
4284,0.2955,0.0215,-0.3343,65.940,-61.810,28.770
4294,0.2074,-0.0129,-0.2013,47.460,-72.310,16.660
