t_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
14319,-0.9155,0.4565,0.3553,1.120,1.260,0.140
14329,-0.9145,0.4555,0.3536,0.840,1.330,0.280
14339,-0.9140,0.4568,0.3553,0.490,0.700,0.280
14349,-0.9126,0.4585,0.3550,0.560,0.350,0.560
14359,-0.9118,0.4595,0.3575,0.770,0.140,0.630
14369,-0.9109,0.4582,0.3589,0.560,0.000,0.630
14379,-0.9101,0.4568,0.3594,0.420,0.280,0.490
14389,-0.9091,0.4560,0.3587,0.070,0.420,0.560
14398,-0.9087,0.4590,0.3609,0.000,0.490,0.560
14408,-0.9091,0.4609,0.3589,-0.070,0.630,0.560
14418,-0.9111,0.4634,0.3601,-0.140,0.490,0.770
14428,-0.9111,0.4638,0.3601,0.070,0.420,0.840
14438,-0.9126,0.4641,0.3575,0.560,0.420,0.910
14448,-0.9116,0.4638,0.3565,0.980,0.280,0.980
14458,-0.9140,0.4609,0.3545,1.540,0.000,1.190
14468,-0.9143,0.4612,0.3538,1.470,-0.140,1.190
14478,-0.9138,0.4612,0.3538,1.540,-0.140,1.540
14488,-0.9140,0.4595,0.3533,1.540,-0.140,1.540
14498,-0.9140,0.4602,0.3526,1.890,0.000,1.470
14507,-0.9128,0.4602,0.3518,1.820,0.140,1.750
14517,-0.9135,0.4582,0.3533,2.240,0.140,1.890
14527,-0.9128,0.4582,0.3543,2.520,0.420,1.890
14537,-0.9121,0.4548,0.3560,2.520,0.630,1.960
14547,-0.9123,0.4543,0.3575,2.380,0.770,1.960
14557,-0.9133,0.4543,0.3577,2.310,0.980,1.890
14567,-0.9135,0.4538,0.3589,1.960,1.050,1.750
14577,-0.9130,0.4560,0.3592,1.610,0.840,1.470
14587,-0.9126,0.4573,0.3577,1.470,0.700,1.610
14597,-0.9123,0.4590,0.3582,1.680,0.420,1.540
14607,-0.9123,0.4592,0.3572,1.960,0.210,1.540
14616,-0.9116,0.4577,0.3558,2.380,0.140,1.540
14626,-0.9121,0.4560,0.3550,2.800,0.140,1.610
14636,-0.9118,0.4514,0.3565,2.870,0.210,1.610
14646,-0.9126,0.4507,0.3579,2.870,0.070,1.540
14656,-0.9128,0.4524,0.3579,2.310,0.070,1.330
14666,-0.9128,0.4548,0.3579,2.030,0.210,1.400
14676,-0.9140,0.4555,0.3579,1.960,0.350,1.400
14686,-0.9128,0.4580,0.3570,1.890,0.350,1.470
14696,-0.9130,0.4580,0.3570,2.310,0.140,1.470
14706,-0.9133,0.4558,0.3579,2.310,0.350,1.610
14716,-0.9135,0.4548,0.3582,2.520,0.280,1.680
14725,-0.9135,0.4519,0.3579,2.240,0.350,1.610
14735,-0.9126,0.4526,0.3592,1.890,0.560,1.890
14745,-0.9130,0.4529,0.3587,1.470,0.840,2.100
14755,-0.9121,0.4558,0.3577,1.400,1.330,2.030
14765,-0.9111,0.4573,0.3587,1.610,1.470,2.030
14775,-0.9140,0.4565,0.3587,1.820,1.400,2.310
14785,-0.9135,0.4560,0.3599,2.030,1.400,2.380
14795,-0.9150,0.4555,0.3582,2.170,1.050,2.450
14805,-0.9140,0.4543,0.3592,2.520,0.840,2.590
14815,-0.9148,0.4512,0.3604,2.660,0.210,2.450
14825,-0.9152,0.4509,0.3601,2.730,0.210,2.450
14835,-0.9162,0.4494,0.3594,2.660,-0.140,2.660
14844,-0.9155,0.4492,0.3614,2.520,-0.070,2.800
14854,-0.9160,0.4475,0.3611,2.590,-0.070,2.660
14864,-0.9135,0.4458,0.3621,2.590,-0.350,2.660
14874,-0.9157,0.4419,0.3638,2.800,-0.350,2.170
